# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-O" "-f" "--primary" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts_overlap_primary/SNF2_4_Aligned_counts.txt" "./databases/alignment/SNF2_4_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/SNF2_4_Aligned.sortedByCoord.out.bam
YDR305C	chrIV	1072746	1073312	-	567	452
YDR305C	chrIV	1073402	1073488	-	87	41
YDR306C	chrIV	1073735	1075171	-	1437	881
YDR307W	chrIV	1075865	1077853	+	1989	726
YDR308C	chrIV	1078027	1078449	-	423	400
YDR309C	chrIV	1079048	1080199	-	1152	1421
YDR310C	chrIV	1081128	1084316	-	3189	1485
YDR311W	chrIV	1085065	1086993	+	1929	796
YDR312W	chrIV	1087581	1088942	+	1362	274
YDR313C	chrIV	1089219	1090079	-	861	491
YDR314C	chrIV	1090433	1092511	-	2079	135
YDR315C	chrIV	1092741	1093586	-	846	361
YDR316W	chrIV	1093763	1095178	+	1416	607
YDR316W-B	chrIV	1096064	1097368	+	1305	0
YDR316W-B	chrIV	1097370	1101332	+	3963	0
YDR316W-A	chrIV	1096064	1097386	+	1323	0
YDR317W	chrIV	1102184	1103428	+	1245	185
YDR318W	chrIV	1103758	1103809	+	52	15
YDR318W	chrIV	1103893	1104947	+	1055	332
YDR319C	chrIV	1105003	1105827	-	825	755
YDR320C	chrIV	1106095	1108101	-	2007	681
YDR320C-A	chrIV	1108280	1108498	-	219	400
YDR320W-B	chrIV	1108484	1108621	+	138	49
YDR321W	chrIV	1108702	1109847	+	1146	1805
YDR322W	chrIV	1110589	1111692	+	1104	500
YDR322C-A	chrIV	1112003	1112293	-	291	880
YDR323C	chrIV	1112480	1114027	-	1548	241
YDR324C	chrIV	1114433	1116763	-	2331	328
YDR325W	chrIV	1117126	1120233	+	3108	517
YDR326C	chrIV	1120609	1124925	-	4317	1261
YDR327W	chrIV	1125302	1125628	+	327	2469
YDR328C	chrIV	1125434	1126018	-	585	4162
YDR329C	chrIV	1126270	1127595	-	1326	1601
YDR330W	chrIV	1127872	1129374	+	1503	1377
YDR331W	chrIV	1129588	1130823	+	1236	669
YDR332W	chrIV	1131001	1133070	+	2070	460
YDR333C	chrIV	1133260	1135431	-	2172	976
YDR334W	chrIV	1135932	1140476	+	4545	1694
YDR335W	chrIV	1141168	1144842	+	3675	3479
YDR336W	chrIV	1145092	1146036	+	945	417
YDR337W	chrIV	1146319	1147179	+	861	693
YDR338C	chrIV	1147379	1149466	-	2088	579
YDR339C	chrIV	1149951	1150520	-	570	520
YDR340W	chrIV	1150881	1151183	+	303	2
YDR341C	chrIV	1151803	1153626	-	1824	3183
YDR342C	chrIV	1154216	1155928	-	1713	631
YDR343C	chrIV	1159608	1161320	-	1713	263
YDR344C	chrIV	1162006	1162449	-	444	147
YDR345C	chrIV	1162957	1164660	-	1704	25193
YDR346C	chrIV	1167214	1168659	-	1446	3423
YDR347W	chrIV	1169178	1170143	+	966	957
YDR348C	chrIV	1170326	1171825	-	1500	2762
YDR349C	chrIV	1172386	1174176	-	1791	2151
YDR350C	chrIV	1176120	1178174	-	2055	1026
YDR352W	chrIV	1181801	1182754	+	954	593
YDR353W	chrIV	1183299	1184258	+	960	8105
YDR354W	chrIV	1184747	1185889	+	1143	1844
YDR354C-A	chrIV	1185139	1185282	-	144	324
YDR355C	chrIV	1186067	1186369	-	303	30
YDR356W	chrIV	1186107	1188941	+	2835	694
YDR357C	chrIV	1189199	1189567	-	369	313
YDR358W	chrIV	1190059	1191732	+	1674	1552
YDR359C	chrIV	1191936	1194884	-	2949	1184
YDR360W	chrIV	1194598	1195032	+	435	47
YDR361C	chrIV	1195412	1196263	-	852	512
YDR362C	chrIV	1196679	1198697	-	2019	532
YDR363W	chrIV	1199183	1200553	+	1371	535
YDR363W-A	chrIV	1202128	1202397	+	270	1525
YDR364C	chrIV	1202843	1204210	-	1368	350
YDR365C	chrIV	1204497	1206383	-	1887	2333
YDR365W-B	chrIV	1206997	1208301	+	1305	0
YDR365W-B	chrIV	1208303	1212265	+	3963	2
YDR365W-A	chrIV	1206997	1208319	+	1323	0
YDR366C	chrIV	1212438	1212836	-	399	36
YDR367W	chrIV	1212848	1212877	+	30	31
YDR367W	chrIV	1212979	1213614	+	636	707
YDR368W	chrIV	1213904	1214842	+	939	1680
YDR369C	chrIV	1215016	1217580	-	2565	389
YDR370C	chrIV	1217782	1219110	-	1329	427
YDR371W	chrIV	1219413	1220948	+	1536	582
YDR371C-A	chrIV	1219509	1219613	-	105	21
YDR372C	chrIV	1221112	1222149	-	1038	2228
YDR373W	chrIV	1222759	1223331	+	573	1047
YDR374C	chrIV	1223474	1224394	-	921	4
YDR374W-A	chrIV	1224757	1225026	+	270	297
YDR375C	chrIV	1225166	1226536	-	1371	776
YDR376W	chrIV	1226822	1228303	+	1482	742
YDR377W	chrIV	1228611	1228916	+	306	1235
YDR378C	chrIV	1229349	1229609	-	261	1145
YDR379W	chrIV	1230167	1233196	+	3030	1589
YDR379C-A	chrIV	1233278	1233517	-	240	146
YDR380W	chrIV	1234218	1236125	+	1908	625
YDR381W	chrIV	1236558	1236842	+	285	714
YDR381W	chrIV	1237609	1238004	+	396	1910
YDR381C-A	chrIV	1238312	1238630	-	319	504
YDR381C-A	chrIV	1238825	1238850	-	26	15
YDR382W	chrIV	1239492	1239824	+	333	16780
YDR383C	chrIV	1239960	1240676	-	717	527
YDR384C	chrIV	1241204	1242031	-	828	710
YDR385W	chrIV	1243230	1245758	+	2529	2986
YDR386W	chrIV	1246084	1247982	+	1899	460
YDR387C	chrIV	1248154	1249821	-	1668	958
YDR388W	chrIV	1250186	1251634	+	1449	4449
YDR389W	chrIV	1252537	1254501	+	1965	715
YDR390C	chrIV	1254937	1256847	-	1911	1355
YDR391C	chrIV	1257358	1258056	-	699	951
YDR392W	chrIV	1258696	1259709	+	1014	902
YDR393W	chrIV	1259901	1261271	+	1371	499
YDR394W	chrIV	1261681	1262967	+	1287	3599
YDR395W	chrIV	1263324	1266158	+	2835	799
YDR396W	chrIV	1266295	1266795	+	501	500
YDR397C	chrIV	1266366	1266769	-	404	456
YDR397C	chrIV	1266862	1266898	-	37	74
YDR398W	chrIV	1267471	1269402	+	1932	770
YDR399W	chrIV	1270068	1270733	+	666	795
YDR400W	chrIV	1271063	1272085	+	1023	405
YDR401W	chrIV	1272223	1272786	+	564	22
YDR402C	chrIV	1272234	1273703	-	1470	45
YDR403W	chrIV	1274602	1276212	+	1611	93
YDR404C	chrIV	1276654	1277169	-	516	1054
YDR405W	chrIV	1277646	1278437	+	792	1440
YDR406W	chrIV	1279210	1283799	+	4590	956
YDR406W-A	chrIV	1283799	1284044	+	246	37
YDR407C	chrIV	1284069	1287938	-	3870	1152
YDR408C	chrIV	1288215	1288859	-	645	1590
YDR409W	chrIV	1289406	1292120	+	2715	616
YDR410C	chrIV	1292372	1293091	-	720	604
YDR411C	chrIV	1293369	1294394	-	1026	1013
YDR412W	chrIV	1294693	1295400	+	708	566
YDR413C	chrIV	1294836	1295411	-	576	492
YDR414C	chrIV	1295598	1296686	-	1089	376
YDR415C	chrIV	1297037	1298161	-	1125	675
YDR416W	chrIV	1298432	1301011	+	2580	531
YDR417C	chrIV	1301555	1301926	-	372	6999
YDR418W	chrIV	1301616	1302113	+	498	9524
YDR419W	chrIV	1303174	1305072	+	1899	359
YDR421W	chrIV	1312040	1314892	+	2853	952
YDR422C	chrIV	1315326	1317773	-	2448	692
YDR423C	chrIV	1318046	1319275	-	1230	944
YDR424C	chrIV	1319387	1319617	-	231	795
YDR424C	chrIV	1319698	1319720	-	23	202
YDR424C	chrIV	1319817	1319841	-	25	162
YDR425W	chrIV	1320064	1321941	+	1878	672
YDR426C	chrIV	1321629	1322006	-	378	257
YDR427W	chrIV	1322205	1323386	+	1182	1962
YDR428C	chrIV	1323454	1324239	-	786	286
YDR429C	chrIV	1324477	1325301	-	825	4613
YDR430C	chrIV	1325501	1328470	-	2970	1061
YDR431W	chrIV	1328390	1328701	+	312	14
YDR432W	chrIV	1328783	1330027	+	1245	8248
YDR433W	chrIV	1329600	1330040	+	441	4426
YDR434W	chrIV	1331237	1332841	+	1605	1307
YDR435C	chrIV	1332983	1333969	-	987	1111
YDR436W	chrIV	1334821	1336953	+	2133	1498
YDR437W	chrIV	1337352	1337774	+	423	81
YDR438W	chrIV	1338274	1339386	+	1113	357
YDR439W	chrIV	1339676	1340719	+	1044	285
YDR440W	chrIV	1342493	1344241	+	1749	455
YDR441C	chrIV	1344517	1345062	-	546	436
YDR442W	chrIV	1345647	1346039	+	393	298
YDR443C	chrIV	1345676	1349938	-	4263	841
YDR444W	chrIV	1350290	1352353	+	2064	656
YDR445C	chrIV	1352182	1352589	-	408	125
YDR446W	chrIV	1353725	1354633	+	909	8
YDR447C	chrIV	1354829	1355236	-	408	5737
YDR447C	chrIV	1355551	1355553	-	3	355
YDR448W	chrIV	1356065	1357369	+	1305	437
YDR449C	chrIV	1357580	1358902	-	1323	135
YDR450W	chrIV	1359923	1359969	+	47	1860
YDR450W	chrIV	1360405	1360798	+	394	11137
YDR451C	chrIV	1361120	1362181	-	1062	361
YDR452W	chrIV	1362878	1364902	+	2025	4401
YDR453C	chrIV	1365072	1365662	-	591	342
YDR454C	chrIV	1366264	1366827	-	564	2200
YDR455C	chrIV	1367373	1367681	-	309	132
YDR456W	chrIV	1367485	1369386	+	1902	2000
YDR457W	chrIV	1369790	1379596	+	9807	2741
YDR458C	chrIV	1380055	1382046	-	1992	909
YDR459C	chrIV	1382319	1383443	-	1125	591
YDR460W	chrIV	1383811	1384776	+	966	828
YDR461W	chrIV	1385176	1385286	+	111	472
YDR461C-A	chrIV	1385524	1385766	-	243	528
YDR462W	chrIV	1386073	1386516	+	444	520
YDR463W	chrIV	1386816	1388375	+	1560	1103
YDR464W	chrIV	1388872	1393179	+	4308	802
YDR464C-A	chrIV	1392492	1392680	-	189	103
YDR465C	chrIV	1393336	1394574	-	1239	1218
YDR466W	chrIV	1395121	1397817	+	2697	1423
YDR467C	chrIV	1397583	1397909	-	327	456
YDR468C	chrIV	1398026	1398700	-	675	835
YDR469W	chrIV	1399015	1399542	+	528	658
YDR470C	chrIV	1399706	1401214	-	1509	585
YDR471W	chrIV	1401770	1401800	+	31	790
YDR471W	chrIV	1402185	1402564	+	380	6987
YDR472W	chrIV	1403322	1404173	+	852	504
YDR473C	chrIV	1404445	1405854	-	1410	612
YDR475C	chrIV	1407464	1410094	-	2631	1590
YDR476C	chrIV	1410453	1411127	-	675	2437
YDR477W	chrIV	1412373	1414274	+	1902	1673
YDR478W	chrIV	1414575	1415171	+	597	113
YDR479C	chrIV	1415210	1416874	-	1665	1751
YDR480W	chrIV	1417399	1418370	+	972	586
YDR481C	chrIV	1418550	1420250	-	1701	2112
YDR482C	chrIV	1420431	1420838	-	408	874
YDR483W	chrIV	1421157	1422485	+	1329	4047
YDR484W	chrIV	1422763	1424688	+	1926	436
YDR485C	chrIV	1424820	1427207	-	2388	1071
YDR486C	chrIV	1427431	1428120	-	690	1047
YDR487C	chrIV	1428354	1428980	-	627	3028
YDR488C	chrIV	1429188	1430789	-	1602	322
YDR489W	chrIV	1431012	1431896	+	885	377
YDR490C	chrIV	1431968	1434268	-	2301	1203
YDR491C	chrIV	1434500	1434991	-	492	148
YDR492W	chrIV	1434924	1435874	+	951	1079
YDR493W	chrIV	1436217	1436588	+	372	214
YDR494W	chrIV	1436930	1438015	+	1086	960
YDR495C	chrIV	1438115	1441150	-	3036	443
YDR497C	chrIV	1443713	1445467	-	1755	8412
YDR498C	chrIV	1445843	1446994	-	1152	887
YDR499W	chrIV	1447830	1450073	+	2244	589
YDR500C	chrIV	1450198	1450457	-	260	8435
YDR500C	chrIV	1450847	1450853	-	7	831
YDR501W	chrIV	1451353	1452918	+	1566	104
YDR502C	chrIV	1453310	1454464	-	1155	2168
YDR503C	chrIV	1455042	1455866	-	825	403
YDR504C	chrIV	1456311	1456694	-	384	106
YDR505C	chrIV	1456695	1459220	-	2526	1069
YDR506C	chrIV	1459728	1461554	-	1827	519
YDR507C	chrIV	1462358	1465786	-	3429	1346
YDR508C	chrIV	1466453	1468444	-	1992	3305
YDR509W	chrIV	1468226	1468573	+	348	137
YDR510W	chrIV	1469400	1469705	+	306	2933
YDR510C-A	chrIV	1469695	1469811	-	117	642
YDR511W	chrIV	1470017	1470418	+	402	440
YDR512C	chrIV	1470500	1471063	-	564	795
YDR513W	chrIV	1471017	1471448	+	432	1894
YDR514C	chrIV	1471548	1472999	-	1452	420
YDR515W	chrIV	1473429	1474772	+	1344	271
YDR516C	chrIV	1474974	1476476	-	1503	9209
YDR517W	chrIV	1477239	1478357	+	1119	3978
YDR518W	chrIV	1478608	1480161	+	1554	1294
YDR519W	chrIV	1480425	1480832	+	408	940
YDR520C	chrIV	1481085	1483403	-	2319	353
YDR521W	chrIV	1483141	1483476	+	336	31
YDR522C	chrIV	1483795	1485303	-	1509	83
YDR523C	chrIV	1485566	1487038	-	1473	47
YDR524C	chrIV	1487542	1488990	-	1449	643
YDR524W-C	chrIV	1489403	1489492	+	90	6125
YDR524C-B	chrIV	1489598	1489798	-	201	42746
YDR524C-A	chrIV	1489871	1489990	-	120	23
YDR525W	chrIV	1489905	1490234	+	330	27
YDR525W-A	chrIV	1490596	1490835	+	240	895
YDR526C	chrIV	1491075	1491545	-	471	211
YDR527W	chrIV	1491094	1492413	+	1320	983
YDR528W	chrIV	1494586	1495857	+	1272	291
YDR529C	chrIV	1496165	1496548	-	384	1316
YDR530C	chrIV	1496791	1497768	-	978	1301
YDR531W	chrIV	1498232	1499335	+	1104	1142
YDR532C	chrIV	1499396	1500553	-	1158	437
YDR533C	chrIV	1501447	1502160	-	714	321
YDR534C	chrIV	1503314	1504900	-	1587	1119
YDR535C	chrIV	1506606	1507058	-	453	27
YDR535C	chrIV	1507315	1507362	-	48	15
YDR536W	chrIV	1508005	1509714	+	1710	240
YDR537C	chrIV	1510856	1511461	-	606	313
YDR538W	chrIV	1510902	1511630	+	729	413
YDR539W	chrIV	1512094	1513605	+	1512	702
YDR540C	chrIV	1517136	1517675	-	540	121
YDR541C	chrIV	1519664	1520698	-	1035	556
YDR542W	chrIV	1523249	1523611	+	363	0
YDR543C	chrIV	1524634	1524933	-	300	0
YDR544C	chrIV	1525095	1525523	-	429	0
YDR545W	chrIV	1526321	1531711	+	5391	0
YDR545C-A	chrIV	1530863	1531342	-	480	0
YIL122W	chrIX	130610	131665	+	1056	773
YIL048W	chrIX	261437	264892	+	3456	1413
YIR019C	chrIX	389572	393675	-	4104	371
YIL177C	chrIX	483	4598	-	4116	0
YIL177C	chrIX	4987	6147	-	1161	0
YIL177W-A	chrIX	846	1328	+	483	0
YIL176C	chrIX	8793	9155	-	363	0
YIL173W	chrIX	11492	16141	+	4650	53
YIL172C	chrIX	16784	18553	-	1770	0
YIL171W-A	chrIX	18260	18712	+	453	0
YIL169C	chrIX	23119	26106	-	2988	379
YIL166C	chrIX	30938	32566	-	1629	192
YIL165C	chrIX	33718	34077	-	360	429
YIL164C	chrIX	34087	34686	-	600	409
YIL163C	chrIX	36899	37252	-	354	77
YIL162W	chrIX	37385	38983	+	1599	1620
YIL161W	chrIX	39433	40140	+	708	376
YIL160C	chrIX	40191	41444	-	1254	170
YIL159W	chrIX	41825	45952	+	4128	359
YIL158W	chrIX	46201	46815	+	615	476
YIL157C	chrIX	46949	47542	-	594	947
YIL156W-A	chrIX	47292	47693	+	402	420
YIL156W-B	chrIX	47690	47698	+	9	58
YIL156W-B	chrIX	47761	47973	+	213	734
YIL156W	chrIX	48091	51306	+	3216	1002
YIL155C	chrIX	51759	53708	-	1950	3045
YIL154C	chrIX	53981	55021	-	1041	3234
YIL153W	chrIX	55198	56379	+	1182	2262
YIL152W	chrIX	56545	57252	+	708	483
YIL151C	chrIX	57338	60694	-	3357	1145
YIL150C	chrIX	61013	62728	-	1716	104
YIL149C	chrIX	63028	68067	-	5040	1922
YIL148W	chrIX	68708	68715	+	8	839
YIL148W	chrIX	69150	69528	+	379	12181
YIL147C	chrIX	69791	73453	-	3663	1448
YIL146C	chrIX	74184	75773	-	1590	300
YIL145C	chrIX	76354	77283	-	930	1225
YIL144W	chrIX	78074	80149	+	2076	811
YIL143C	chrIX	80510	83041	-	2532	1014
YIL142C-A	chrIX	83208	83540	-	333	328
YIL142W	chrIX	83302	84885	+	1584	4198
YIL141W	chrIX	85053	85442	+	390	34
YIL140W	chrIX	85366	87837	+	2472	1319
YIL139C	chrIX	87979	88716	-	738	320
YIL138C	chrIX	89230	89715	-	486	1150
YIL137C	chrIX	89948	92788	-	2841	1363
YIL136W	chrIX	93619	94800	+	1182	3648
YIL135C	chrIX	95065	96375	-	1311	1603
YIL134C-A	chrIX	96522	96725	-	204	9
YIL134W	chrIX	97395	98330	+	936	252
YIL133C	chrIX	98527	99095	-	569	7344
YIL133C	chrIX	99386	99416	-	31	418
YIL132C	chrIX	99860	100501	-	642	116
YIL131C	chrIX	100781	102235	-	1455	294
YIL130W	chrIX	102782	105676	+	2895	671
YIL129C	chrIX	106107	113237	-	7131	1841
YIL128W	chrIX	113806	116904	+	3099	780
YIL127C	chrIX	117024	117644	-	621	335
YIL126W	chrIX	117992	122071	+	4080	2569
YIL125W	chrIX	122689	125733	+	3045	2539
YIL124W	chrIX	126204	127097	+	894	2779
YIL123W	chrIX	128151	129581	+	1431	4155
YIL121W	chrIX	132244	133872	+	1629	330
YIL120W	chrIX	134417	136108	+	1692	359
YIL119C	chrIX	136654	137877	-	1224	141
YIL118W	chrIX	139752	140447	+	696	1460
YIL117C	chrIX	140613	141569	-	957	2743
YIL116W	chrIX	142928	144085	+	1158	1415
YIL115W-A	chrIX	144268	144639	+	372	626
YIL115C	chrIX	144327	148709	-	4383	2271
YIL114C	chrIX	149143	149988	-	846	732
YIL113W	chrIX	150559	151188	+	630	291
YIL112W	chrIX	151595	154846	+	3252	1806
YIL111W	chrIX	155222	155222	+	1	112
YIL111W	chrIX	155311	155765	+	455	1509
YIL110W	chrIX	156045	157178	+	1134	313
YIL109C	chrIX	157385	160165	-	2781	3883
YIL108W	chrIX	160887	162977	+	2091	1299
YIL107C	chrIX	163278	165761	-	2484	1349
YIL106W	chrIX	166415	166434	+	20	9
YIL106W	chrIX	166520	167444	+	925	1245
YIL105C	chrIX	167581	169641	-	2061	1308
YIL105W-A	chrIX	167664	167804	+	141	252
YIL104C	chrIX	169982	171505	-	1524	175
YIL103W	chrIX	171751	173028	+	1278	361
YIL102C-A	chrIX	173365	173592	-	228	153
YIL102C	chrIX	174582	174887	-	306	21
YIL101C	chrIX	175307	177250	-	1944	641
YIL100C-A	chrIX	177343	177681	-	339	38
YIL100W	chrIX	177373	177726	+	354	30
YIL099W	chrIX	178004	179653	+	1650	194
YIL098C	chrIX	179772	180239	-	468	437
YIL097W	chrIX	180427	181977	+	1551	440
YIL096C	chrIX	182117	183127	-	1011	146
YIL095W	chrIX	183937	186369	+	2433	726
YIL094C	chrIX	186517	187632	-	1116	1632
YIL093C	chrIX	187990	188784	-	795	518
YIL092W	chrIX	189066	190967	+	1902	221
YIL091C	chrIX	191030	193195	-	2166	169
YIL090W	chrIX	193595	195070	+	1476	693
YIL089W	chrIX	195599	196216	+	618	113
YIL088C	chrIX	197931	199403	-	1473	2481
YIL087C	chrIX	199646	200119	-	474	763
YIL086C	chrIX	200153	200461	-	309	76
YIL085C	chrIX	200490	202043	-	1554	1367
YIL084C	chrIX	202276	203259	-	984	248
YIL083C	chrIX	203556	204653	-	1098	813
YIL082W-A	chrIX	205635	206485	+	851	253
YIL082W-A	chrIX	206487	210132	+	3646	275
YIL082W	chrIX	205635	206507	+	873	264
YIL079C	chrIX	210923	212005	-	1083	157
YIL078W	chrIX	212499	214703	+	2205	7223
YIL077C	chrIX	214991	215953	-	963	1189
YIL076W	chrIX	216658	217548	+	891	2650
YIL075C	chrIX	217863	220700	-	2838	8397
YIL074C	chrIX	221081	222490	-	1410	2970
YIL073C	chrIX	222937	225809	-	2873	329
YIL073C	chrIX	225900	225954	-	55	3
YIL072W	chrIX	226602	228419	+	1818	136
YIL071W-A	chrIX	228550	229026	+	477	295
YIL071C	chrIX	228660	229994	-	1335	415
YIL070C	chrIX	230272	231072	-	801	444
YIL069C	chrIX	231553	231957	-	405	3102
YIL069C	chrIX	232367	232369	-	3	348
YIL068W-A	chrIX	233013	233396	+	384	343
YIL068C	chrIX	233057	235474	-	2418	975
YIL067C	chrIX	235724	237760	-	2037	903
YIL066W-A	chrIX	237366	237809	+	444	90
YIL066C	chrIX	238099	240708	-	2610	177
YIL065C	chrIX	241308	241775	-	468	904
YIL064W	chrIX	241943	242716	+	774	681
YIL063C	chrIX	242761	243744	-	984	1237
YIL062C	chrIX	243998	244462	-	465	2629
YIL061C	chrIX	244657	245559	-	903	227
YIL060W	chrIX	246392	246826	+	435	255
YIL059C	chrIX	246550	246915	-	366	292
YIL058W	chrIX	246914	247198	+	285	83
YIL057C	chrIX	247902	248396	-	495	90
YIL056W	chrIX	249991	251913	+	1923	779
YIL055C	chrIX	252042	253925	-	1884	804
YIL054W	chrIX	254543	254860	+	318	12
YIL053W	chrIX	255115	255867	+	753	33530
YIL052C	chrIX	256226	256554	-	329	8245
YIL052C	chrIX	257027	257063	-	37	983
YIL051C	chrIX	257843	258280	-	438	5148
YIL050W	chrIX	258913	259770	+	858	1111
YIL049W	chrIX	260158	260919	+	762	328
YIL047C-A	chrIX	265099	265467	-	369	453
YIL047C	chrIX	265115	267823	-	2709	998
YIL046W-A	chrIX	268309	268473	+	165	27
YIL046W	chrIX	268651	270573	+	1923	1545
YIL045W	chrIX	271161	272777	+	1617	680
YIL044C	chrIX	272950	273846	-	897	680
YIL043C	chrIX	274072	274926	-	855	4677
YIL042C	chrIX	275108	276292	-	1185	1290
YIL041W	chrIX	276525	277505	+	981	3715
YIL040W	chrIX	277723	278139	+	417	709
YIL039W	chrIX	278426	279847	+	1422	1792
YIL038C	chrIX	280142	282652	-	2511	1096
YIL037C	chrIX	283029	284999	-	1971	146
YIL036W	chrIX	285666	287429	+	1764	1889
YIL035C	chrIX	287790	288908	-	1119	1332
YIL034C	chrIX	289226	290089	-	864	1849
YIL033C	chrIX	290419	291669	-	1251	3485
YIL032C	chrIX	291961	292317	-	357	7
YIL031W	chrIX	292633	295737	+	3105	1014
YIL030W-A	chrIX	295565	295903	+	339	246
YIL030C	chrIX	296050	300009	-	3960	2098
YIL029W-A	chrIX	299735	300106	+	372	67
YIL029C	chrIX	300829	301257	-	429	248
YIL028W	chrIX	302100	302498	+	399	130
YIL027C	chrIX	303679	304104	-	426	775
YIL026C	chrIX	304477	307929	-	3453	799
YIL025C	chrIX	308201	308575	-	375	7
YIL024C	chrIX	308602	309171	-	570	345
YIL023C	chrIX	309386	310426	-	1041	1260
YIL022W	chrIX	311165	312460	+	1296	2146
YIL021W	chrIX	312905	313861	+	957	1960
YIL021C-A	chrIX	313199	313468	-	270	585
YIL020C-A	chrIX	313713	314051	-	339	833
YIL020C	chrIX	314035	314820	-	786	247
YIL019W	chrIX	315093	316133	+	1041	362
YIL018W	chrIX	316768	316771	+	4	427
YIL018W	chrIX	317172	317932	+	761	19350
YIL017C	chrIX	318200	320965	-	2766	2134
YIL016W	chrIX	321454	321933	+	480	1491
YIL015W	chrIX	322342	324105	+	1764	387
YIL014C-A	chrIX	325212	325526	-	315	191
YIL014W	chrIX	326103	327995	+	1893	1298
YIL013C	chrIX	328207	332442	-	4236	350
YIL012W	chrIX	333011	333352	+	342	42
YIL011W	chrIX	333727	334536	+	810	243
YIL010W	chrIX	334882	335529	+	648	650
YIL009C-A	chrIX	335666	335935	-	270	210
YIL009C-A	chrIX	335937	336212	-	276	126
YIL009W	chrIX	339344	341428	+	2085	537
YIL008W	chrIX	342536	342835	+	300	691
YIL007C	chrIX	342994	343656	-	663	542
YIL006W	chrIX	344062	345183	+	1122	379
YIL005W	chrIX	345692	347797	+	2106	1625
YIL004C	chrIX	347946	348363	-	418	368
YIL004C	chrIX	348495	348505	-	11	32
YIL003W	chrIX	349122	350003	+	882	414
YIL002W-A	chrIX	350301	350510	+	210	658
YIL002C	chrIX	350591	353431	-	2841	938
YIL001W	chrIX	353940	355481	+	1542	263
YIR001C	chrIX	356143	356895	-	753	488
YIR002C	chrIX	357415	360396	-	2982	894
YIR003W	chrIX	360885	362924	+	2040	1928
YIR004W	chrIX	363221	364519	+	1299	1769
YIR005W	chrIX	364889	365335	+	447	112
YIR006C	chrIX	365466	369908	-	4443	4188
YIR007W	chrIX	370704	372998	+	2295	962
YIR008C	chrIX	373077	374306	-	1230	556
YIR009W	chrIX	374525	374860	+	336	206
YIR010W	chrIX	375431	377161	+	1731	685
YIR011C	chrIX	377287	378246	-	960	1176
YIR012W	chrIX	378486	379781	+	1296	970
YIR013C	chrIX	380019	380384	-	366	8
YIR014W	chrIX	381086	381814	+	729	153
YIR015W	chrIX	381948	382382	+	435	282
YIR016W	chrIX	382628	383425	+	798	1757
YIR017C	chrIX	383556	384119	-	564	566
YIR017W-A	chrIX	383566	384165	+	600	567
YIR018W	chrIX	384609	385346	+	738	304
YIR018C-A	chrIX	385564	385701	-	138	130
YIR020C	chrIX	394255	394557	-	303	72
YIR020W-A	chrIX	394917	395159	+	243	25
YIR020C-B	chrIX	397215	397949	-	735	211
YIR021W	chrIX	397294	398385	+	1092	486
YIR021W-A	chrIX	398514	398726	+	213	41
YIR022W	chrIX	398733	399236	+	504	1605
YIR023W	chrIX	399777	402689	+	2913	789
YIR023C-A	chrIX	402383	402706	-	324	244
YIR024C	chrIX	402841	403491	-	651	361
YIR025W	chrIX	403659	404765	+	1107	590
YIR026C	chrIX	404873	405967	-	1095	917
YIR027C	chrIX	406260	407642	-	1383	138
YIR028W	chrIX	408468	410375	+	1908	297
YIR029W	chrIX	410807	411838	+	1032	440
YIR030C	chrIX	412036	412770	-	735	60
YIR030W-A	chrIX	412899	413282	+	384	112
YIR031C	chrIX	413015	414679	-	1665	381
YIR032C	chrIX	415030	415617	-	588	148
YIR033W	chrIX	416124	419465	+	3342	2598
YIR034C	chrIX	419615	420736	-	1122	581
YIR035C	chrIX	421026	421790	-	765	866
YIR036C	chrIX	422074	422865	-	792	1630
YIR036W-A	chrIX	422635	423036	+	402	356
YIR037W	chrIX	423128	423619	+	492	2385
YIR038C	chrIX	423809	424513	-	705	1677
YIR039C	chrIX	430498	432111	-	1614	782
YIR040C	chrIX	433389	433721	-	333	8
YIR041W	chrIX	433929	434303	+	375	21
YIR042C	chrIX	435273	435983	-	711	469
YFL068W	chrVI	53	535	+	483	0
YFL067W	chrVI	836	1363	+	528	34
YFL066C	chrVI	1437	2615	-	1179	8
YFL065C	chrVI	3030	3338	-	309	1
YFL064C	chrVI	3322	3846	-	525	2
YFL063W	chrVI	5066	5521	+	456	1
YFL062W	chrVI	6426	7565	+	1140	11
YFL061W	chrVI	9545	10222	+	678	10
YFL060C	chrVI	10301	10969	-	669	21
YFL059W	chrVI	11363	12259	+	897	107
YFL058W	chrVI	12929	13951	+	1023	17
YFL057C	chrVI	14305	14763	-	459	209
YFL056C	chrVI	14793	15431	-	639	193
YFL055W	chrVI	17004	18680	+	1677	333
YFL054C	chrVI	20847	22787	-	1941	2283
YFL053W	chrVI	23423	25198	+	1776	121
YFL052W	chrVI	28232	29629	+	1398	220
YFL051C	chrVI	30058	30540	-	483	141
YFL050C	chrVI	33272	35848	-	2577	614
YFL049W	chrVI	36803	38674	+	1872	1234
YFL048C	chrVI	38843	40180	-	1338	1747
YFL047W	chrVI	40421	42565	+	2145	613
